YEAR,SEX,FIRST NAME,COUNT
2010,F,EMMA,53
2010,F,LILY,53
2010,F,ABIGAIL,49
2010,F,SOPHIE,48
2010,F,EMILY,47
2010,F,CHLOE,41
2010,F,ALEXIS,40
2010,F,ISABELLA,40
2010,F,MADISON,40
2010,F,BROOKLYN,39
2010,F,SOPHIA,37
2010,F,CHARLOTTE,36
2010,F,ADDISON,31
2010,F,HANNAH,28
2010,F,NEVAEH,28
2010,F,PEYTON,28
2010,F,SARAH,27
2010,M,LIAM,77
2010,M,OWEN,77
2010,M,BENJAMIN,73
2010,M,ETHAN,70
2010,M,JACOB,70
2010,M,LOGAN,58
2010,M,CARTER,52
2010,M,WILLIAM,52
2010,M,JACK,50
2010,M,SAMUEL,46
2010,M,NATHAN,42
2010,M,ALEXANDER,41
2010,M,BRAYDEN,40
2010,M,NOAH,40
2010,M,JOHN,39
2010,M,HAYDEN,37
2010,M,JAMES,37
2010,M,LUCAS,37
2010,M,JOSHUA,36
2010,M,AIDEN,35
2011,F,EMMA,72
2011,F,OLIVIA,68
2011,F,AVA,65
2011,F,ELLA,52
2011,F,SOPHIA,52
2011,F,CHLOE,42
2011,F,MADISON,42
2011,F,SOPHIE,42
2011,F,LILY,39
2011,F,ABIGAIL,38
2011,F,ISABELLA,36
2011,F,EMILY,33
2011,F,ADDISON,30
2011,F,BROOKLYN,30
2011,F,CLAIRE,30
2011,F,ALEXIS,29
2011,F,MYA,28
2011,F,CHARLOTTE,26
2011,F,GRACE,24
2011,F,AMELIA,23
2011,F,HAILEY,23
2011,F,HANNAH,23
2011,M,LIAM,85
2011,M,WILLIAM,66
2011,M,JACOB,64
2011,M,BENJAMIN,63
2011,M,ETHAN,58
2011,M,OWEN,58
2011,M,LOGAN,57
2011,M,MASON,52
2011,M,NOAH,52
2011,M,JACK,51
2011,M,LUCAS,49
2011,M,ALEXANDER,44
2011,M,HUNTER,43
2011,M,SAMUEL,38
2011,M,BRAYDEN,36
2011,M,CARTER,36
2011,M,AIDEN,34
2011,M,LUKE,34
2011,M,NATHAN,34
2011,M,OLIVER,32
2012,F,OLIVIA,62
2012,F,EMMA,58
2012,F,LILY,51
2012,F,SOPHIA,50
2012,F,AVA,48
2012,F,SOPHIE,47
2012,F,EMILY,41
2012,F,ABIGAIL,40
2012,F,CHLOE,36
2012,F,ELLA,35
2012,F,ISABELLA,35
2012,F,CHARLOTTE,31
2012,F,BROOKLYN,29
2012,F,AVERY,27
2012,F,LEAH,27
2012,F,HANNAH,26
2012,F,ALEXIS,25
2012,F,SADIE,25
2012,F,ADDISON,24
2012,F,MADISON,24
2012,M,JACOB,65
2012,M,ETHAN,63
2012,M,BENJAMIN,59
2012,M,LUCAS,55
2012,M,NOAH,55
2012,M,OWEN,55
2012,M,LIAM,54
2012,M,MASON,51
2012,M,CARTER,45
2012,M,HUNTER,45
2012,M,LOGAN,45
2012,M,WILLIAM,45
2012,M,JAMES,43
2012,M,JACK,42
2012,M,ALEXANDER,40
2012,M,JACKSON,39
2012,M,WYATT,36
2012,M,NATHAN,35
2012,M,ISAAC,34
2012,M,SAMUEL,33
2013,F,OLIVIA,74
2013,F,EMMA,56
2013,F,AVA,52
2013,F,EMILY,47
2013,F,LILY,44
2013,F,CHARLOTTE,43
2013,F,SOPHIA,43
2013,F,ELLA,37
2013,F,CHLOE,36
2013,F,SADIE,36
2013,F,AMELIA,34
2013,F,MADISON,30
2013,F,ISLA,29
2013,F,ADDISON,27
2013,F,SOPHIE,26
2013,F,ABIGAIL,25
2013,F,HANNAH,25
2013,F,BROOKLYN,24
2013,F,CLAIRE,24
2013,F,GRACE,24
2013,M,LIAM,70
2013,M,HUNTER,57
2013,M,BENJAMIN,54
2013,M,ETHAN,51
2013,M,NOAH,51
2013,M,JACK,47
2013,M,WILLIAM,46
2013,M,CARTER,44
2013,M,JACOB,44
2013,M,MASON,43
2013,M,OWEN,43
2013,M,ALEXANDER,42
2013,M,JACKSON,41
2013,M,LOGAN,38
2013,M,LUCAS,38
2013,M,OLIVER,38
2013,M,LUKE,37
2013,M,JAXON,36
2013,M,NATHAN,36
2013,M,SAMUEL,33
2014,F,EMMA,64
2014,F,OLIVIA,48
2014,F,AVA,45
2014,F,SADIE,44
2014,F,SOPHIA,42
2014,F,ABIGAIL,41
2014,F,ELLA,40
2014,F,LILY,40
2014,F,BROOKLYN,38
2014,F,CHLOE,37
2014,F,CHARLOTTE,33
2014,F,EMILY,32
2014,F,PEYTON,29
2014,F,AMELIA,28
2014,F,CLAIRE,28
2014,F,ISABELLA,28
2014,F,ALEXIS,27
2014,F,AVERY,27
2014,F,HANNAH,26
2014,F,NORA,26
2014,F,SARAH,26
2014,M,LIAM,60
2014,M,BENJAMIN,58
2014,M,OWEN,56
2014,M,WILLIAM,55
2014,M,LUCAS,53
2014,M,CARTER,51
2014,M,ETHAN,50
2014,M,HUNTER,48
2014,M,JACOB,44
2014,M,JACK,42
2014,M,JACKSON,40
2014,M,OLIVER,40
2014,M,ALEXANDER,36
2014,M,MASON,36
2014,M,NOAH,35
2014,M,JAMES,34
2014,M,SAMUEL,31
2014,M,GAVIN,30
2014,M,LUKE,29
2014,M,GABRIEL,27
2014,M,JAXON,27
2014,M,JOHN,27
2015,F,AVA,58
2015,F,OLIVIA,54
2015,F,EMMA,48
2015,F,CHARLOTTE,41
2015,F,SADIE,41
2015,F,ABIGAIL,35
2015,F,EMILY,33
2015,F,SCARLETT,32
2015,F,SOPHIA,32
2015,F,AMELIA,30
2015,F,AUDREY,28
2015,F,MADISON,28
2015,F,CHLOE,27
2015,F,NORA,26
2015,F,SOPHIE,26
2015,F,ALEXIS,25
2015,F,ELLIE,25
2015,F,ADDISON,24
2015,F,BROOKLYN,24
2015,F,ELLA,24
2015,F,GRACE,24
2015,F,LILY,24
2015,F,PEYTON,24
2015,M,OWEN,59
2015,M,WILLIAM,57
2015,M,LIAM,51
2015,M,BENJAMIN,47
2015,M,JACK,45
2015,M,OLIVER,43
2015,M,JACOB,41
2015,M,LOGAN,40
2015,M,MASON,40
2015,M,HUNTER,39
2015,M,NOAH,39
2015,M,WYATT,36
2015,M,CARTER,35
2015,M,ETHAN,35
2015,M,EMMETT,33
2015,M,JACKSON,32
2015,M,HENRY,30
2015,M,PARKER,30
2015,M,LUCAS,29
2015,M,ALEXANDER,28
2016,F,OLIVIA,54
2016,F,EMMA,41
2016,F,ABIGAIL,40
2016,F,AVA,38
2016,F,CHARLOTTE,36
2016,F,VIOLET,35
2016,F,AMELIA,33
2016,F,SOPHIA,31
2016,F,CLAIRE,30
2016,F,SOPHIE,30
2016,F,ISLA,29
2016,F,EVELYN,28
2016,F,ELLIE,27
2016,F,LILY,27
2016,F,EMILY,26
2016,F,MADISON,26
2016,F,SCARLETT,26
2016,F,ISABELLA,25
2016,F,CHLOE,24
2016,F,BROOKLYN,22
2016,F,ELLA,22
2016,F,IVY,22
2016,M,WILLIAM,64
2016,M,BENJAMIN,49
2016,M,OLIVER,49
2016,M,NOAH,44
2016,M,LIAM,42
2016,M,HUNTER,39
2016,M,ETHAN,38
2016,M,OWEN,38
2016,M,JACOB,37
2016,M,LOGAN,37
2016,M,MASON,36
2016,M,LUCAS,35
2016,M,EMMETT,33
2016,M,HENRY,33
2016,M,JOHN,32
2016,M,WYATT,32
2016,M,JACK,31
2016,M,CARTER,30
2016,M,JACKSON,30
2016,M,JAMES,29
2017,F,OLIVIA,53
2017,F,CHARLOTTE,50
2017,F,AVA,38
2017,F,SCARLETT,38
2017,F,SOPHIA,38
2017,F,ABIGAIL,35
2017,F,EMMA,35
2017,F,EVELYN,34
2017,F,AMELIA,32
2017,F,ELLA,31
2017,F,HANNAH,30
2017,F,LILY,30
2017,F,CLAIRE,29
2017,F,AVERY,27
2017,F,CHLOE,27
2017,F,ZOEY,27
2017,F,EMILY,25
2017,F,ISABELLA,25
2017,F,SADIE,25
2017,F,ELLIE,24
2017,M,WILLIAM,62
2017,M,BENJAMIN,52
2017,M,OLIVER,46
2017,M,LIAM,45
2017,M,LINCOLN,45
2017,M,JACK,44
2017,M,NOAH,44
2017,M,LOGAN,42
2017,M,LUCAS,42
2017,M,JAMES,38
2017,M,OWEN,38
2017,M,ETHAN,37
2017,M,HUNTER,37
2017,M,ALEXANDER,35
2017,M,CARTER,33
2017,M,GRAYSON,33
2017,M,JACKSON,32
2017,M,EMMETT,32
2017,M,JAXON,31
2017,M,MASON,31
2018,F,OLIVIA,44
2018,F,SOPHIA,42
2018,F,CHARLOTTE,39
2018,F,EMMA,39
2018,F,AMELIA,35
2018,F,AVA,33
2018,F,ISLA,32
2018,F,ABIGAIL,31
2018,F,EVELYN,29
2018,F,MIA,28
2018,F,SADIE,28
2018,F,SCARLETT,28
2018,F,SOPHIE,28
2018,F,ANNA,26
2018,F,ELLA,25
2018,F,ELLIE,24
2018,F,EMILY,23
2018,F,HANNAH,23
2018,F,LILY,23
2018,F,ADDISON,22
2018,F,LUCY,22
2018,M,WILLIAM,62
2018,M,BENJAMIN,49
2018,M,HUNTER,42
2018,M,LINCOLN,40
2018,M,OLIVER,39
2018,M,JACK,38
2018,M,NOAH,38
2018,M,OWEN,36
2018,M,LIAM,35
2018,M,LOGAN,35
2018,M,ETHAN,34
2018,M,MASON,34
2018,M,LUCAS,33
2018,M,EMMETT,31
2018,M,JAMES,30
2018,M,ALEXANDER,29
2018,M,HENRY,29
2018,M,JOHN,29
2018,M,THOMAS,29
2018,M,WYATT,26
2019,F,CHARLOTTE,56
2019,F,OLIVIA,46
2019,F,AMELIA,43
2019,F,EMMA,40
2019,F,ABIGAIL,33
2019,F,ISLA,32
2019,F,VIOLET,32
2019,F,ELLA,31
2019,F,AVA,30
2019,F,SADIE,30
2019,F,ISABELLA,28
2019,F,SOPHIE,28
2019,F,LILY,27
2019,F,SCARLETT,27
2019,F,SOPHIA,27
2019,F,IVY,25
2019,F,CHLOE,23
2019,F,CLAIRE,23
2019,F,LUCY,23
2019,F,NORA,22
2019,M,JACK,52
2019,M,OWEN,51
2019,M,NOAH,48
2019,M,BENJAMIN,47
2019,M,LIAM,47
2019,M,OLIVER,45
2019,M,WILLIAM,39
2019,M,ETHAN,36
2019,M,LEVI,36
2019,M,HENRY,35
2019,M,WYATT,35
2019,M,EMMETT,34
2019,M,HUDSON,33
2019,M,LUCAS,33
2019,M,JACKSON,32
2019,M,LINCOLN,32
2019,M,GRAYSON,29
2019,M,JAMES,29
2019,M,THEODORE,28
2019,M,SAMUEL,27
